portal	method	path	title	handler	confidence	functional_note	controller_file	controller_method	params
商户后台	GET	mer/guarantee/detail/:id	详情	merchant.store.guarantee.GuaranteeTemplate/detail	high		app/controller/merchant/store/guarantee/GuaranteeTemplate.php	detail	id
商户后台	GET	mer/guarantee/list	列表	merchant.store.guarantee.GuaranteeTemplate/list	high		app/controller/merchant/store/guarantee/GuaranteeTemplate.php	list	
商户后台	GET	mer/guarantee/lst	列表	merchant.store.guarantee.GuaranteeTemplate/lst	high		app/controller/merchant/store/guarantee/GuaranteeTemplate.php	lst	page,limit,date,keyword
商户后台	GET	mer/guarantee/select	筛选	merchant.store.guarantee.GuaranteeTemplate/select	high		app/controller/merchant/store/guarantee/GuaranteeTemplate.php	select	keyword
商户后台	POST	mer/guarantee/sort/:id	排序	merchant.store.guarantee.GuaranteeTemplate/sort	high		app/controller/merchant/store/guarantee/GuaranteeTemplate.php	sort	id,sort
商户后台	POST	mer/guarantee/status/:id	修改状态	merchant.store.guarantee.GuaranteeTemplate/switchStatus	high		app/controller/merchant/store/guarantee/GuaranteeTemplate.php	switchStatus	id,status
商户后台	POST	mer/guarantee/update/:id	编辑	merchant.store.guarantee.GuaranteeTemplate/update	high		app/controller/merchant/store/guarantee/GuaranteeTemplate.php	update	id,template_name,template_value,status,sort
商户后台	GET	mer/info	info	merchant.system.Merchant/info	high		app/controller/merchant/system/Merchant.php	info	
商户后台	POST	mer/info/update	资料更新	merchant.system.Merchant/update	high		app/controller/merchant/system/Merchant.php	update	mer_info,mer_certificate,service_phone,mer_avatar,mer_banner,mer_state,mini_banner,mer_keyword,mer_address,long,lat,delivery_way,mer_take_day,mer_take_time,type
商户后台	GET	mer/integral/lst	列表	merchant.user.UserIntegral/getList	high		app/controller/merchant/user/UserIntegral.php	getList	page,limit,keyword,date
商户后台	GET	mer/integral/title	统计	merchant.user.UserIntegral/getTitle	high		app/controller/merchant/user/UserIntegral.php	getTitle	
商户后台	POST	mer/login	login	merchant.system.admin.Login/login	high		app/controller/merchant/system/admin/Login.php	login	account,password,code,key,captchaType,captchaVerification,token
商户后台	GET	mer/login_config	loginConfig	admin.Common/loginConfig	high		app/controller/admin/Common.php	loginConfig	
商户后台	GET	mer/logout	logout	merchant.system.admin.Login/logout	high		app/controller/merchant/system/admin/Login.php	logout	
商户后台	GET	mer/manager/user/lst	managerUserLst	merchant.user.UserMerchant/managerUserLst	high		app/controller/merchant/user/UserMerchant.php	managerUserLst	page,limit,keyword
商户后台	GET	mer/margin/code	getMarginQrCode	merchant.system.Merchant/getMarginQrCode	high		app/controller/merchant/system/Merchant.php	getMarginQrCode	type
商户后台	GET	mer/margin/lst	getMarginLst	merchant.system.Merchant/getMarginLst	high		app/controller/merchant/system/Merchant.php	getMarginLst	page,limit
商户后台	GET	mer/margin/make_code	getMarginQrCode	merchant.system.Merchant/getMarginQrCode	high		app/controller/merchant/system/Merchant.php	getMarginQrCode	type
商户后台	GET	mer/menus	merchantMenus	admin.system.auth.Menu/merchantMenus	high		app/controller/admin/system/auth/Menu.php	merchantMenus	
商户后台	POST	mer/menus	merchantMenus	admin.system.auth.Menu/merchantMenus	high		app/controller/admin/system/auth/Menu.php	merchantMenus	
商户后台	DELETE	mer/notice/del/:id	删除	merchant.system.notice.SystemNoticeLog/del	high		app/controller/merchant/system/notice/SystemNoticeLog.php	del	id
商户后台	GET	mer/notice/detail/:id	详情	merchant.system.notice.SystemNoticeLog/detail	high		app/controller/merchant/system/notice/SystemNoticeLog.php	detail	id
商户后台	GET	mer/notice/lst	列表	merchant.system.notice.SystemNoticeLog/lst	high		app/controller/merchant/system/notice/SystemNoticeLog.php	lst	page,limit,is_read,date,keyword
商户后台	POST	mer/notice/read/:id	已读	merchant.system.notice.SystemNoticeLog/read	high		app/controller/merchant/system/notice/SystemNoticeLog.php	read	id
商户后台	GET	mer/notice/unread_count	未读统计	merchant.system.notice.SystemNoticeLog/unreadCount	high		app/controller/merchant/system/notice/SystemNoticeLog.php	unreadCount	
商户后台	POST	mer/openapi/create	添加	merchant.system.openapi.OpenApi/create	high		app/controller/merchant/system/openapi/OpenApi.php	create	title,status,mark,auth,sort
商户后台	GET	mer/openapi/create/form	添加Form	merchant.system.openapi.OpenApi/createForm	high		app/controller/merchant/system/openapi/OpenApi.php	createForm	
商户后台	DELETE	mer/openapi/delete/:id	删除	merchant.system.openapi.OpenApi/delete	high		app/controller/merchant/system/openapi/OpenApi.php	delete	id
商户后台	GET	mer/openapi/get_secret_key/:id	查看	merchant.system.openapi.OpenApi/getSecretKey	high		app/controller/merchant/system/openapi/OpenApi.php	getSecretKey	id
商户后台	GET	mer/openapi/lst	列表	merchant.system.openapi.OpenApi/lst	high		app/controller/merchant/system/openapi/OpenApi.php	lst	page,limit,title,access_key,status
商户后台	POST	mer/openapi/set_secret_key/:id	重置	merchant.system.openapi.OpenApi/setSecretKey	high		app/controller/merchant/system/openapi/OpenApi.php	setSecretKey	id
商户后台	POST	mer/openapi/status/:id	修改状态	merchant.system.openapi.OpenApi/switchWithStatus	high		app/controller/merchant/system/openapi/OpenApi.php	switchWithStatus	id,status
商户后台	POST	mer/openapi/update/:id	编辑	merchant.system.openapi.OpenApi/update	high		app/controller/merchant/system/openapi/OpenApi.php	update	id
商户后台	GET	mer/openapi/update/:id/form	编辑Form	merchant.system.openapi.OpenApi/updateForm	high		app/controller/merchant/system/openapi/OpenApi.php	updateForm	id
商户后台	DELETE	mer/product/cdkey/batch_delete	批量删除	merchant.store.product.ProductCdkey/batchDelete	high		app/controller/merchant/store/product/ProductCdkey.php	batchDelete	ids
商户后台	POST	mer/product/cdkey/create	添加卡密	merchant.store.product.ProductCdkey/create	high		app/controller/merchant/store/product/ProductCdkey.php	create	csList,library_id
商户后台	DELETE	mer/product/cdkey/delete/:id	删除卡密	merchant.store.product.ProductCdkey/delete	high		app/controller/merchant/store/product/ProductCdkey.php	delete	id
商户后台	POST	mer/product/cdkey/library/create	添加	merchant.store.product.CdkeyLibrary/create	high		app/controller/merchant/store/product/CdkeyLibrary.php	create	name,remark
商户后台	GET	mer/product/cdkey/library/create/form	添加表单	merchant.store.product.CdkeyLibrary/createForm	high		app/controller/merchant/store/product/CdkeyLibrary.php	createForm	
商户后台	DELETE	mer/product/cdkey/library/delete/:id	删除	merchant.store.product.CdkeyLibrary/delete	high		app/controller/merchant/store/product/CdkeyLibrary.php	delete	id
商户后台	GET	mer/product/cdkey/library/detail/:id	列表	merchant.store.product.CdkeyLibrary/detail	stale		app/controller/merchant/store/product/CdkeyLibrary.php	detail	
商户后台	GET	mer/product/cdkey/library/excel	导出	merchant.store.product.CdkeyLibrary/excel	stale		app/controller/merchant/store/product/CdkeyLibrary.php	excel	
商户后台	POST	mer/product/cdkey/library/import/:type	批量导入	merchant.store.StoreImport/Import	high		app/controller/merchant/store/StoreImport.php	Import	type,library_id
商户后台	GET	mer/product/cdkey/library/lst	列表	merchant.store.product.CdkeyLibrary/lst	high		app/controller/merchant/store/product/CdkeyLibrary.php	lst	page,limit,keyword,status,date,productName,name
商户后台	GET	mer/product/cdkey/library/options	options	merchant.store.product.CdkeyLibrary/options	high		app/controller/merchant/store/product/CdkeyLibrary.php	options	
商户后台	POST	mer/product/cdkey/library/update/:id	编辑	merchant.store.product.CdkeyLibrary/update	high		app/controller/merchant/store/product/CdkeyLibrary.php	update	id
商户后台	GET	mer/product/cdkey/library/update/:id/form	编辑表单	merchant.store.product.CdkeyLibrary/updateForm	high		app/controller/merchant/store/product/CdkeyLibrary.php	updateForm	id
商户后台	GET	mer/product/cdkey/lst	卡密列表	merchant.store.product.ProductCdkey/lst	high		app/controller/merchant/store/product/ProductCdkey.php	lst	page,limit,library_id,status
商户后台	POST	mer/product/cdkey/update/:id	编辑卡密	merchant.store.product.ProductCdkey/update	high		app/controller/merchant/store/product/ProductCdkey.php	update	id,key,pwd
商户后台	POST	mer/product/label/create	添加	merchant.store.product.ProductLabel/create	high		app/controller/merchant/store/product/ProductLabel.php	create	
商户后台	GET	mer/product/label/create/form	添加表单	merchant.store.product.ProductLabel/createForm	high		app/controller/merchant/store/product/ProductLabel.php	createForm	
商户后台	DELETE	mer/product/label/delete/:id	删除	merchant.store.product.ProductLabel/delete	high		app/controller/merchant/store/product/ProductLabel.php	delete	id
商户后台	GET	mer/product/label/detail/:id	详情	merchant.store.product.ProductLabel/detail	high		app/controller/merchant/store/product/ProductLabel.php	detail	id
商户后台	GET	mer/product/label/lst	列表	merchant.store.product.ProductLabel/lst	high		app/controller/merchant/store/product/ProductLabel.php	lst	page,limit,name,type,status
商户后台	GET	mer/product/label/option	筛选	merchant.store.product.ProductLabel/getOptions	high		app/controller/merchant/store/product/ProductLabel.php	getOptions	
商户后台	POST	mer/product/label/status/:id	修改状态	merchant.store.product.ProductLabel/switchWithStatus	high		app/controller/merchant/store/product/ProductLabel.php	switchWithStatus	id,status
商户后台	POST	mer/product/label/update/:id	编辑	merchant.store.product.ProductLabel/update	high		app/controller/merchant/store/product/ProductLabel.php	update	id
商户后台	GET	mer/product/label/update/:id/form	编辑表单	merchant.store.product.ProductLabel/updateForm	high		app/controller/merchant/store/product/ProductLabel.php	updateForm	id
商户后台	POST	mer/product/unit/create	商品单位添加	merchant.store.product.ProductUnit/create	high		app/controller/merchant/store/product/ProductUnit.php	create	
商户后台	GET	mer/product/unit/create/form	商品单位添加表单	merchant.store.product.ProductUnit/createForm	high		app/controller/merchant/store/product/ProductUnit.php	createForm	
商户后台	DELETE	mer/product/unit/delete/:id	商品单位删除	merchant.store.product.ProductUnit/delete	high		app/controller/merchant/store/product/ProductUnit.php	delete	id
商户后台	GET	mer/product/unit/list	商品单位列表	merchant.store.product.ProductUnit/list	high		app/controller/merchant/store/product/ProductUnit.php	list	page,limit
商户后台	GET	mer/product/unit/option	筛选	merchant.store.product.ProductUnit/getSelectList	high		app/controller/merchant/store/product/ProductUnit.php	getSelectList	
商户后台	POST	mer/product/unit/update/:id	商品单位编辑	merchant.store.product.ProductUnit/update	high		app/controller/merchant/store/product/ProductUnit.php	update	id
商户后台	GET	mer/product/unit/update/:id/form	商品单位编辑表单	merchant.store.product.ProductUnit/updateForm	high		app/controller/merchant/store/product/ProductUnit.php	updateForm	id
商户后台	GET	mer/product_list	product_list	merchant.store.product.Product/product_list	high		app/controller/merchant/store/product/Product.php	product_list	page,limit,keyword,mer_labels,is_show,mer_cate_id,in_type,status,cate_pid,cate_id
商户后台	GET	mer/profitsharing/export	导出	admin.order.OrderProfitsharing/export	high		app/controller/admin/order/OrderProfitsharing.php	export	page,limit,type,status,mer_id,keyword,profit_date,date
商户后台	GET	mer/profitsharing/lst	列表	admin.order.OrderProfitsharing/getList	high		app/controller/admin/order/OrderProfitsharing.php	getList	page,limit,type,status,mer_id,keyword,profit_date,date
商户后台	GET	mer/reservation/service/list	预约日历	merchant.store.order.ReservationService/list	high		app/controller/merchant/store/order/ReservationService.php	list	service_type,reservation_keyword,staff_id,uid,phone,nickname,reservation_date,order_type,reservation_status
商户后台	GET	mer/serve/code	支付二维码	merchant.system.serve.Serve/getQrCode	high		app/controller/merchant/system/serve/Serve.php	getQrCode	meal_id,pay_type
商户后台	GET	mer/serve/config	getConfig	merchant.system.serve.Config/getConfig	high		app/controller/merchant/system/serve/Config.php	getConfig	
商户后台	POST	mer/serve/config	setConfig	merchant.system.serve.Config/setConfig	high		app/controller/merchant/system/serve/Config.php	setConfig	
商户后台	GET	mer/serve/detail/:id	详情	merchant.system.serve.Serve/detail	stale		app/controller/merchant/system/serve/Serve.php	detail	
商户后台	GET	mer/serve/info	info	merchant.system.serve.Config/info	high		app/controller/merchant/system/serve/Config.php	info	
商户后台	GET	mer/serve/meal	套餐列表	merchant.system.serve.Serve/meal	high		app/controller/merchant/system/serve/Serve.php	meal	page,limit,type
商户后台	GET	mer/serve/paylst	购买记录	merchant.system.serve.Serve/lst	high		app/controller/merchant/system/serve/Serve.php	lst	page,limit,status,type
商户后台	GET	mer/service/:id/:uid/lst	用户与客服聊天记录	merchant.store.service.StoreService/getUserMsnByService	high		app/controller/merchant/store/service/StoreService.php	getUserMsnByService	id,uid,page,limit
商户后台	GET	mer/service/:id/lst	用户与商户聊天记录	merchant.store.service.StoreService/getUserMsnByMerchant	high		app/controller/merchant/store/service/StoreService.php	getUserMsnByMerchant	id,page,limit
